id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
patch1-Closure-126-jKali,jKali,Correct,Closure,126,Closure126b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Math-50-jKali,jKali,Correct,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch1-Lang-7-jKali,jKali,Correct,Lang,7,Lang7b,target/classes,target/tests,src/test/java,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Lang-10-jKali,jKali,Correct,Lang,10,Lang10b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.time.FastDateParserTest,testLANG_831,org.apache.commons.lang3.time.FastDateParser,java.lang.String
patch1-Closure-19-SimFix,SimFix,Correct,Closure,19,Closure19b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeInferenceTest,testNoThisInference,com.google.javascript.jscomp.TypeInference,java.lang.String
patch1-Closure-68-SimFix,SimFix,Correct,Closure,68,Closure68b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.parsing.JsDocInfoParserTest,testIssue477,com.google.javascript.jscomp.parsing.JsDocInfoParser,java.lang.String
patch1-Closure-115-SimFix,SimFix,Correct,Closure,115,Closure115b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.InlineFunctionsTest,testBug4944818,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-6-SimFix,SimFix,Correct,Closure,6,Closure6b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue635b,com.google.javascript.jscomp.TypeCheck,java.lang.String
patch1-Chart-20-SimFix,SimFix,Correct,Chart,20,Chart20b,build,build-tests,tests,org.jfree.chart.plot.junit.ValueMarkerTests,test1808376,org.jfree.chart.plot.ValueMarker,int
patch1-Math-72-SimFix,SimFix,Correct,Math,72,Math72b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BrentSolverTest,testRootEndpoints,org.apache.commons.math.analysis.solvers.BrentSolver,double
patch1-Math-71-SimFix,SimFix,Correct,Math,71,Math71b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest,testMissedEndEvent,org.apache.commons.math.ode.events.EventState,double
patch1-Lang-60-SimFix,SimFix,Correct,Lang,60,Lang60b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderTest,testLang295,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Chart-25-Nopol-plausible,Nopol,Incorrect,Chart,25,Chart25b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
patch1-Chart-9-Nopol-plausible,Nopol,Incorrect,Chart,9,Chart9b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testBug1864222,org.jfree.data.time.TimeSeries,int
patch1-Chart-17-Nopol-plausible,Nopol,Incorrect,Chart,17,Chart13b,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
patch1-Chart-5-Nopol-plausible,Nopol,Incorrect,Chart,5,Chart5b,build,build-tests,tests,org.jfree.data.xy.junit.XYSeriesTests,testBug1955483,org.jfree.data.xy.XYSeries,double
patch1-Chart-13-Nopol-plausible,Nopol,Incorrect,Chart,13,Chart13b,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
patch1-Chart-21-Nopol-plausible,Nopol,Incorrect,Chart,21,Chart15b,build,build-tests,tests,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests,testGetRangeBounds,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,double
patch1-Math-4-Nopol-plausible,Nopol,Incorrect,Math,4,Math4b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest,testIntersectionNotIntersecting,org.apache.commons.math3.geometry.euclidean.twod.Line,int
patch1-Math-33-Nopol-plausible,Nopol,Incorrect,Math,33,Math33b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
patch1-Math-41-Nopol-plausible,Nopol,Incorrect,Math,41,Math41b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.descriptive.UnivariateStatisticAbstractTest,testEvaluateArraySegmentWeighted,org.apache.commons.math.stat.descriptive.moment.Mean,int
patch1-Math-49-Nopol-plausible,Nopol,Incorrect,Math,49,Math49b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.SparseRealVectorTest,testConcurrentModification,org.apache.commons.math.linear.OpenMapRealVector,double
patch1-Math-87-Nopol-plausible,Nopol,Incorrect,Math,87,Math87b,target/classes,target/test-classes,src/test,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSingleVariableAndConstraint,org.apache.commons.math.optimization.linear.SimplexTableau,int
patch1-Math-73-Nopol-plausible,Nopol,Incorrect,Math,73,Math73b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BrentSolverTest,testBadEndpoints,org.apache.commons.math.analysis.solvers.BrentSolver,double
patch1-Math-81-Nopol-plausible,Nopol,Incorrect,Math,81,Math81b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-2-Nopol-plausible,Nopol,Incorrect,Math,2,Math2b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,org.apache.commons.math3.distribution.AbstractIntegerDistribution,int
patch1-Math-69-Nopol-plausible,Nopol,Incorrect,Math,69,Math69b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest,testPValueNearZero,org.apache.commons.math.stat.correlation.PearsonsCorrelation,int
patch1-Math-78-Nopol-plausible,Nopol,Incorrect,Math,78,Math78b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.ode.events.EventStateTest,closeEvents,org.apache.commons.math.ode.events.EventState,double
patch1-Math-42-Nopol-plausible,Nopol,Incorrect,Math,42,Math42b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath713NegativeVariable,org.apache.commons.math.optimization.linear.SimplexTableau,double
patch1-Math-105-Nopol-plausible,Nopol,Incorrect,Math,105,Math105b,target/classes,target/test-classes,src/test,org.apache.commons.math.stat.regression.SimpleRegressionTest,testSSENonNegative,org.apache.commons.math.stat.regression.SimpleRegression,double
patch1-Math-7-Nopol-plausible,Nopol,Incorrect,Math,7,Math7b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest,testEventsScheduling,org.apache.commons.math3.ode.AbstractIntegrator,double
patch1-Math-80-Nopol-plausible,Nopol,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-58-Nopol-plausible,Nopol,Incorrect,Math,58,Math58b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.fitting.GaussianFitterTest,testMath519,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,double
patch1-Math-20-Nopol-plausible,Nopol,Incorrect,Math,20,Math20b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testMath864,org.apache.commons.math3.optimization.direct.CMAESOptimizer,double
patch1-Math-82-Nopol-plausible,Nopol,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch1-Math-18-Nopol-plausible,Nopol,Incorrect,Math,18,Math18b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testFitAccuracyDependsOnBoundary,org.apache.commons.math3.optimization.direct.CMAESOptimizer,double
patch1-Time-14-Nopol-plausible,Nopol,Incorrect,Time,14,Time14b,build/classes,build/tests,src/test/java,org.joda.time.TestMonthDay_Basics,testPlusMonths_int_negativeFromLeap,org.joda.time.chrono.BasicMonthOfYearDateTimeField,int
patch1-Lang-55-Nopol-plausible,Nopol,Incorrect,Lang,55,Lang55b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
patch1-Lang-51-Nopol-plausible,Nopol,Incorrect,Lang,51,Lang51b,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
patch1-Lang-53-Nopol-plausible,Nopol,Incorrect,Lang,53,Lang53b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DateUtilsTest,testRoundLang346,org.apache.commons.lang.time.DateUtils,int
patch1-Lang-58-Nopol-plausible,Nopol,Incorrect,Lang,58,Lang58b,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
patch1-Lang-44-Nopol-plausible,Nopol,Incorrect,Lang,44,Lang44b,target/classes,target/test-classes,src/test,org.apache.commons.lang.NumberUtilsTest,testLang457,org.apache.commons.lang.NumberUtils,java.lang.String
patch1-Closure-21-jGenProg-plausible,jGenProg,Incorrect,Closure,21,Closure21b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-22-jGenProg-plausible,jGenProg,Incorrect,Closure,22,Closure22b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Chart-3-jGenProg-plausible,jGenProg,Incorrect,Chart,3,Chart3b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopy3,org.jfree.data.time.TimeSeries,int
patch1-Chart-7-jGenProg-plausible,jGenProg,Incorrect,Chart,7,Chart7b,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
patch1-Chart-25-jGenProg-plausible,jGenProg,Incorrect,Chart,25,Chart25b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
patch1-Chart-13-jGenProg-plausible,jGenProg,Incorrect,Chart,13,Chart13b,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
patch1-Chart-5-jGenProg-plausible,jGenProg,Incorrect,Chart,5,Chart5b,build,build-tests,tests,org.jfree.data.xy.junit.XYSeriesTests,testBug1955483,org.jfree.data.xy.XYSeries,double
patch1-Math-95-jGenProg-plausible,jGenProg,Incorrect,Math,95,Math95b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.FDistributionTest,testSmallDegreesOfFreedom,org.apache.commons.math.distribution.FDistributionImpl,double
patch1-Math-73-jGenProg-plausible,jGenProg,Incorrect,Math,73,Math73b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BrentSolverTest,testBadEndpoints,org.apache.commons.math.analysis.solvers.BrentSolver,double
patch1-Math-8-jGenProg-plausible,jGenProg,Incorrect,Math,8,Math8b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942,org.apache.commons.math3.distribution.DiscreteDistribution,int
patch1-Math-60-jGenProg-plausible,jGenProg,Incorrect,Math,60,Math60b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.distribution.NormalDistributionTest,testExtremeValues,org.apache.commons.math.distribution.NormalDistribution,double
patch1-Math-84-jGenProg-plausible,jGenProg,Incorrect,Math,84,Math84b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMinimizeMaximize,org.apache.commons.math.optimization.direct.MultiDirectional,double
patch1-Math-50-jGenProg-plausible,jGenProg,Incorrect,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch1-Math-85-jGenProg-plausible,jGenProg,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch1-Math-81-jGenProg-plausible,jGenProg,Incorrect,Math,81,Math81b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Lang-39-jGenProg-plausible,jGenProg,Incorrect,Lang,39,Lang39b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.StringUtilsTest,testReplace_StringStringArrayStringArray,org.apache.commons.lang3.StringUtils,java.lang.String
patch1-Lang-27-jGenProg-plausible,jGenProg,Incorrect,Lang,27,Lang27b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Closure-55-GenProg-plausible,GenProg,Incorrect,Closure,55,Closure55b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.FunctionRewriterTest,testIssue538,com.google.javascript.jscomp.FunctionRewriter,java.lang.String
patch1-Closure-114-GenProg-plausible,GenProg,Incorrect,Closure,114,Closure114b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.NameAnalyzerTest,testAssignWithCall,com.google.javascript.jscomp.NameAnalyzer,java.lang.String
patch1-Closure-78-GenProg-plausible,GenProg,Incorrect,Closure,78,Closure78b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.PeepholeFoldConstantsTest,testFoldArithmetic,com.google.javascript.jscomp.PeepholeFoldConstants,java.lang.String
patch1-Closure-59-GenProg-plausible,GenProg,Incorrect,Closure,59,Closure59b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CommandLineRunnerTest,testCheckGlobalThisOff,com.google.javascript.jscomp.CommandLineRunner,java.lang.String
patch1-Closure-67-GenProg-plausible,GenProg,Incorrect,Closure,67,Closure67b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.RemoveUnusedPrototypePropertiesTest,testAliasing7,com.google.javascript.jscomp.RemoveUnusedPrototypeProperties,java.lang.String
patch1-Closure-129-GenProg-plausible,GenProg,Incorrect,Closure,129,Closure129b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testIssue937,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-124-GenProg-plausible,GenProg,Incorrect,Closure,124,Closure124b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ExploitAssignsTest,testIssue1017,com.google.javascript.jscomp.ExploitAssigns,java.lang.String
patch1-Closure-10-GenProg-plausible,GenProg,Incorrect,Closure,10,Closure10b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.PeepholeFoldConstantsTest,testIssue821,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-21-GenProg-plausible,GenProg,Incorrect,Closure,21,Closure21b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-22-GenProg-plausible,GenProg,Incorrect,Closure,22,Closure22b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-112-GenProg-plausible,GenProg,Incorrect,Closure,112,Closure112b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue1058,com.google.javascript.jscomp.TypeCheck,java.lang.String
patch1-Closure-130-GenProg-plausible,GenProg,Incorrect,Closure,130,Closure130b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CollapsePropertiesTest,testIssue931,com.google.javascript.jscomp.CollapseProperties,java.lang.String
patch1-Closure-75-GenProg-plausible,GenProg,Incorrect,Closure,75,Closure75b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.PeepholeFoldConstantsTest,testIEString,com.google.javascript.jscomp.PeepholeFoldConstants,java.lang.String
patch1-Chart-13-GenProg-plausible,GenProg,Incorrect,Chart,13,Chart13b,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
